gtin,name,brand,pack_size,is_organic,banner,is_promo,retailer_category,first_seen_month
0568513674337,albicocche cal.35+ kg.1 italia,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1516579802466,bella modella prosecco doc 75cl,,75 cl,False,DiscountOra,False,drinks | wine | champagne & sparkling wine,2025-02
0542122401133,mele kanzi 75-78 ita vs.750g,,750 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0116459986785,agnello 7/9 kg intero,,9 kg,False,HyperMarket,False,carne ovi-caprina,2025-02
1522093874273,albarino pazo barrantes,,,False,DiscountOra,False,wine,2025-02
1068176254832,pomodoro oblungo verde 700g ita.ict,,700 g,False,SuperBuy,False,ortofrutta verdure,2025-02
1522962261875,sottoriva antica soave 2013 75cl,,75 cl,False,DiscountOra,True,drinks | wine | white wine,2025-02
1288933554019,conad verso natura bio misticanza biologica 80 g,Conad,80 g,True,CoopNord,False,ortofrutta frutta e verdure biologiche,2025-02
0138841362275,"conad percorso qualita bracioline di coniglio 0,350 kg",Conad,0.35 kg,False,HyperMarket,False,carne avicunicola,2025-02
1014809624432,pomodoro cuore di bue cat.i cal.82-102 orig.italia,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0256932462963,sapori & dintorni conad prosciutto di norcia igp 100 g,Sapori,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0287520051814,freschi & convenienti prosciutto cotto praga 120 g conad,,120 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0148016430946,bocconcini di petto di pollo,,,False,DiscountOra,False,carne bovina,2025-02
0374617844083,salsiccia finocchio battisti,,,False,DiscountOra,True,carne suina,2025-02
0119860807795,spalla di agnello locale,,,False,DiscountOra,False,carne ovi-caprina,2025-02
0516088839536,pesche gialle  conad pq italia i categoria,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0158694129505,agnello spalla intera .,,,False,HyperMarket,False,carne ovi-caprina,2025-02
0810222296942,noberasco viva la macedonia 200 g,Noberasco,200 g,False,HyperMarket,False,ortofrutta frutta e vegetali secchi,2025-02
1533447224418,blossom hill red 75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,2025-02
0239940947811,conad salame milano 200 g,Conad,200 g,False,CoopNord,False,formaggi e salumi salumi stagionati,2025-02
1094936194426,zucchine tonde orig.italia,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0155407114594,bistecca senza osso di bovino adulto,,,False,SuperBuy,False,carne bovina,2025-02
1578025539939,casillero del diablo reserva chardonnay 75cl,,75 cl,False,HyperMarket,False,drinks | wine | white wine,2025-02
0570334119280,"pere abate italia cal. 65/70 0,600 kg verso natura bio conad",,0.6 kg,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,2025-02
0516382474083,"conad verso natura bio nettarine gialle bio cal. b 0,750 kg",Conad,0.75 kg,True,CoopNord,False,ortofrutta frutta fresca,2025-02
0504874767728,pesca gialla cat.i cal.a orig.spagna,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0570191562530,"""golden """"i""""80-85 ita 2,3kg""""melinda""""""",,2.3 kg,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0988028975458,bietola costa italia i cat.,,,False,SuperBuy,False,ortofrutta verdure,2025-02
0980754684259,carciofi violetti vass.italia ii ct,,,False,SuperBuy,False,ortofrutta verdure,2025-02
0700839281003,kiwi verdi italia cal. 122/132 cat. i 500g zespri,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0114173157986,braciola di agnello,,,False,HyperMarket,False,carne ovi-caprina,2025-02
0803311796078,"noberasco EUR 0,99 semi di zucca tostati 50 g",Noberasco,50 g,False,CoopNord,True,ortofrutta frutta e vegetali secchi,2025-02
0111813201763,conad percorso qualita coniglio in parti,Conad,,False,HyperMarket,False,carne avicunicola,2025-02
0457688273260,limoni i cat. italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0900921254243,carciofo spinoso sardegna dop(2pz),,,False,DiscountOra,False,ortofrutta verdure,2025-02
0198999403888,petto di pollo a fette cpq,,,False,SuperBuy,False,carne avicunicola,2025-02
0115012018019,"conad percorso qualita spallette di coniglio 0,330 kg",Conad,0.33 kg,False,HyperMarket,False,carne avicunicola,2025-02
0196841749089,arrosto di vitello,,,False,SuperBuy,False,carne bovina,2025-02
1324964181616,pfanner bio blueberry juice 500 ml,Pfanner,500 ml,True,SuperBuy,False,juices & smoothies,2025-02
0278171944813,mortadella bologna igp 500 g conad,,500 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0392851733104,preparato a base carne bovino suino,,,False,DiscountOra,False,carne suina,2025-02
1005320499571,sapori & dintorni conad pomodoro camone italia cal. 40-47 300 g,Sapori,300 g,False,HyperMarket,False,ortofrutta verdure,2025-02
1329488891258,"zuegg skipper zero arancia,limone e carota 330 ml",,330 ml,False,DiscountOra,False,"acqua, bevande, alcolici | succhi di frutta",2025-02
0405140651875,"conad percorso qualita arance navelina italia calibro 7 1,5 kg",Conad,1.5 kg,False,DiscountOra,True,ortofrutta frutta fresca,2025-02
1504021924211,sainsbury's house pinot grigio blush 75cl,,75 cl,False,HyperMarket,True,drinks | wine | rose wine,2025-02
0947482884466,radicchio tondo bst gr 350 cpq italia i categoria,,,False,DiscountOra,True,ortofrutta verdure,2025-02
0797744750957,miniangurie rosse italia 40x60 icat,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1433006223730,rauch ice tea peach 1 ltr,Rauch,,False,HyperMarket,False,soft drinks,2025-02
1500782663523,corteregia greco di tufo 75cl,,75 cl,False,SuperBuy,False,drinks | wine | white wine,2025-02
0344807692659,simmenthal trippa al sugo 420 g,Simmenthal,420 g,False,SuperBuy,False,scatolame carne senza gelatina,2025-02
0460745973616,pompelmi bianchi cat.i cal.4-5 orig.cipro,,,False,DiscountOra,True,ortofrutta frutta fresca,2025-02
1021793177456,pomodoro pomilio valfrutta italia i categoria gr 500,,,False,CoopNord,True,ortofrutta verdure,2025-02
1254766242162,rio mare insalatissime 5 cereali con forchettina 220 grms,Rio,,False,SuperBuy,False,tins cans & packets,2025-02
1430524525940,te verde zenzero curcuma & moringa 40 filtri,,,False,HyperMarket,False,"caffè, tea e zucchero | tea e infusi",2025-02
0320305211763,"salsiccia con tacchino, pollo e suino conad",,,False,DiscountOra,False,carne confezionata,2025-02
0190896070510,nodini di vitello .,,,False,SuperBuy,False,carne bovina,2025-02
0162216866147,cavallo carpaccio atm 150g,,150 g,False,CoopNord,True,carne altre specie,2025-02
0108517357411,costina di suino per griglia,,,False,HyperMarket,False,carne suina,2025-02
1239174953324,lingua cotta di bovino radice .,,,False,HyperMarket,False,formaggi e salumi salumi freschi,2025-02
1058726590320,pomodoro torpedino verde  italia i categoria gr 400,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0264849500531,sapori & dintorni conad speck alto adige igp,Sapori,,False,CoopNord,False,formaggi e salumi salumi freschi,2025-02
1501623727458,belvedere grignolino piemonte doc,,,False,DiscountOra,True,"acqua, bevande, alcolici | vini",2025-02
1593972615543,winemaker select shiraz  75cl,,75 cl,False,CoopNord,False,drinks | wine | red wine,2025-02
0207780403571,sapori & dintorni conad strolghino 0.090 kg,Sapori,0.09 kg,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0953351684451,cavolfiore vassoio gr 800 bio italia ii categoria,,,True,DiscountOra,False,ortofrutta frutta e verdure biologiche,2025-02
0487666239344,pompelmi rossi cat.i cal.4-5 orig.turchia,,,False,CoopNord,True,ortofrutta frutta fresca,2025-02
0138910349427,spalla di agnello con carre',,,False,CoopNord,False,carne ovi-caprina,2025-02
0532784225377,albicocche rubysole 500g ita.i cat,,500 g,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1598476667234,barton & guestier malbec 750ml,,750 ml,False,HyperMarket,False,wine,2025-02
0854335971379,3 leaves pineapple in light syrup sliced 565 grms,,,False,SuperBuy,False,tins cans & packets,2025-02
0230643866224,prosciutto cotto san giovanni capitelli,,,False,DiscountOra,False,formaggi e salumi salumi freschi,2025-02
0204674609523,salame milano take away,,,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
1359672721001,insal'arte smile mango 250 ml,,250 ml,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1478664813940,teekanne spanish orange flav. tea x20,,,False,SuperBuy,False,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",2025-02
1303566827890,rauch happy day banana juice,Rauch,,False,SuperBuy,False,juices,2025-02
1256128850290,rio mare tuna fillets with lemon & ginger 130 grms,Rio,,False,HyperMarket,False,tins cans & packets,2025-02
0128963141475,conad tagliata di petti di pollo 350 g,Conad,350 g,False,SuperBuy,False,carne confezionata,2025-02
1057418337894,f&v pomodoro datterino ct i al kg,F&v,,False,HyperMarket,True,ortofrutta verdure,2025-02
0320001914228,teneroni di prosciutto cotto gr.150,,,False,DiscountOra,False,formaggi e salumi salumi freschi,2025-02
1564881055598,notte rossa primitivo rosato igp,,,False,DiscountOra,True,"acqua, bevande, alcolici | vini",2025-02
0234700130147,coppa 110 g sapori & dintorni conad,,110 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0193436764003,coniglio nazionale intero al kg,,,False,SuperBuy,False,carne avicunicola,2025-02
0551961229667,ciliege provenienza italia i categoria,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1566178569328,pleomax sherry pepe sherry,,,False,DiscountOra,True,wine,2025-02
0907740528755,spinaci italia cat. i,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0363210213219,conad carne di bovino in gelatina 3 x 140 g,Conad,140 g,False,DiscountOra,False,scatolame carne in gelatina,2025-02
1359380894067,santal (ab) orange juice 100% 1ltr,,,False,SuperBuy,True,juices & smoothies,2025-02
0121713487206,fettine di fesa bovino adulto,,,False,HyperMarket,False,carne bovina,2025-02
0594097524579,"conad percorso qualita mele morgenduft italia cal. 75/80 2,00 kg",Conad,2 kg,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0202427449715,sapori & dintorni conad prosciutto di norcia igp 120 g,Sapori,120 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0529119336038,f&v nettarine cl b al kg,F&v,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0433119185260,limoni sorrento igp italia i cat,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0598271757683,susina rossa  i 55+ ita,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1262229067371,knorr soup crema con piselli / peas 97 grms,,,False,CoopNord,False,tins cans & packets,2025-02
0120473574768,percorso qualita filetto di vitello conad,Percorso,,False,SuperBuy,False,carne bovina,2025-02
0571568176674,"""fuji""""i"""" 75-80 ita cpq vs.750g""",,750 g,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1281991241069,melanzane al forno tura 200g,,200 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0518335551599,opera pera abate 90 g,,90 g,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0759269439093,uva bianca s/semi 500g sud africa,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1262018642548,trippa cotta ba conf.da gr.500 x 6,,,False,CoopNord,False,carne bovina,2025-02
1504654138978,b&g vouvray passeport label 75cl,,75 cl,False,CoopNord,False,drinks | wine | white wine,2025-02
1598917329267,santagostino rosso firriato 75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,2025-02
0515709951073,albicocche i  45-55 ita,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0908006524771,conad percorso qualita cavolo broccolo italia 500 g,Conad,500 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0134166031728,petto di pollo a fette famiglia conad percorso qualita,,,False,HyperMarket,False,carne avicunicola,2025-02
0182660108129,agnello di sardegna igp in parti,,,False,DiscountOra,False,carne ovi-caprina,2025-02
0532462762339,cilieg.vignola i 26-28 ita igp 500g,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0465135513964,limoni primofiore  i 3 esp ct.,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0302730390132,trippa simmenthal 420g,,420 g,False,SuperBuy,True,scatolame carne senza gelatina,2025-02
0579920950640,pesca bianca saturnia cat.i cal.aa orig.italia,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0115282608493,macinato di suino cpq atm 350g,,350 g,False,DiscountOra,False,carne suina,2025-02
0186156775267,coniglio cosce .,,,False,CoopNord,False,carne avicunicola,2025-02
0316487453793,alette di pollo,,,False,SuperBuy,False,carne avicunicola,2025-02
1476025988980,twinings te english breakfast classico 50 filtri,,,False,CoopNord,False,infusi,2025-02
0513315026288,pesche nettarine gialle italia cal. c cat. i,,,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0569089705328,pere williams cat.i cal.70-75 orig.italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1439178346860,lipton balance green tea bags 25 pcs.,,,False,HyperMarket,False,tea,2025-02
1231130089827,calvo mexican tuna salad @ EUR3.49 2x150g,,150 g,False,SuperBuy,True,tins cans & packets,2025-02
1358407872362,jolly pear juice x6 x125ml,,125 ml,False,CoopNord,False,drinks | smoothies & juice drinks | long life juice,2025-02
0350727510387,salsiccia di suino prod.propria,,,False,CoopNord,False,carne suina,2025-02
0261061863539,speck stick 2 x 50 g conad,,50 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
1037074609766,f&v pomodoro rosso grap. it cti nc al kg,F&v,,False,HyperMarket,True,ortofrutta verdure,2025-02
1360045813353,innocent apple & raspberry 330 ml,Innocent,330 ml,False,DiscountOra,False,chilled fruit juice & smoothie,2025-02
0533592522096,pesca tabacchiera cal.a italia icat,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0717008717667,"conad verso natura bio kiwi hayward cile cal. 85/100g 0,500 kg",Conad,100 g,True,DiscountOra,True,ortofrutta frutta e verdure biologiche,2025-02
0119784577392,pancia di agnello sv x 08 pz.,,,False,SuperBuy,False,carne ovi-caprina,2025-02
0118436978531,costine spuntature di suino,,,False,HyperMarket,False,carne suina,2025-02
1577406452083,santa rita 120 cabernet sauvignon reserva 75cl,,75 cl,False,CoopNord,True,drinks | wine | red wine,2025-02
0112128094051,cosciotto pollo confezione 700 gr,,700 g,False,SuperBuy,True,carne avicunicola,2025-02
0139450476916,tartare vitello fiorani skin 210g,,210 g,False,SuperBuy,False,carne bovina,2025-02
1303617475955,"succo di mango, arancia, banana e frutto della passione da 0,25 l conad",,0.25 l,False,DiscountOra,False,ortofrutta verdure,2025-02
1579700234599,gato negro sweet moscato 75cl,,75 cl,False,DiscountOra,False,drinks | wine | dessert wine,2025-02
0513048578403,ciliege duroni c.26+ita ces.ap.i ct,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1278938894706,radicchio e valeriana 150 g percorso qualita conad,,150 g,False,HyperMarket,False,ortofrutta verdure,2025-02
0567497362800,pesche gialle  italia i categoria,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1302661943666,rio d'oro orangensaft 1 l,Rio,1 l,False,SuperBuy,True,saft & nektar,2025-02
0309049414003,salsiccia curva dolce madeo,,,False,CoopNord,True,formaggi e salumi salumi confezionati,2025-02
0193990295408,polpa di spalla vitello .,,,False,SuperBuy,False,carne bovina,2025-02
0367957084003,conad bocconcini panati con pollo 300 g,Conad,300 g,False,CoopNord,False,carne confezionata,2025-02
1291230170986,john west tuna chunks in sunflower oil 145g,,145 g,False,CoopNord,False,tins cans & packets,2025-02
0142389151073,"amadori tagliata di petto di pollo 0,280 kg",Amadori,0.28 kg,False,SuperBuy,False,carne confezionata,2025-02
0218319845731,casa modena liberamente tacchino arrosto 110 g,Casa,110 g,False,HyperMarket,True,formaggi e salumi salumi confezionati,2025-02
1275555024738,bonduelle carta delle insalate ricetta deliziosa 90 g,Bonduelle,90 g,False,DiscountOra,True,ortofrutta verdure,2025-02
1566525267824,poderi dal nespoli rubicone sangioves merlot,,,False,SuperBuy,False,wine,2025-02
1316864085363,succo myanatura mango/passion 500ml,,500 ml,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
0183367597421,muscolo di vitello,,,False,SuperBuy,False,carne bovina,2025-02
0118531795299,capra,,,False,SuperBuy,True,carne ovi-caprina,2025-02
0871255042657,arachidi tostate e salate 300 g conad,,300 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
1578681030755,"chiarli lambrusco amabile di modena dop 1,5 lt",,1.5 l,False,CoopNord,False,"acqua, bevande, alcolici | vini",2025-02
1101192968563,sapori & dintorni conad fave pugliesi 300 g,Sapori,300 g,False,SuperBuy,False,ortofrutta legumi e cereali,2025-02
0955748944227,cavolfiore bianco conad pq it.i cat,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0387801581939,salsiccia napoli forte sv franchi,,,False,DiscountOra,True,formaggi e salumi salumi confezionati,2025-02
0185439525229,"masina sapore salute fettine sceltissime equino 0,280 kg",,0.28 kg,False,DiscountOra,False,carne altre specie,2025-02
1158155411299,conad verso natura bio ceci biologici 300 g,Conad,300 g,True,DiscountOra,False,ortofrutta legumi e cereali,2025-02
1491513421172,tetley one cup teabag 440pcs.,,,False,CoopNord,True,tea,2025-02
0394457864035,conad mini cotechino 300 g,Conad,300 g,False,DiscountOra,False,formaggi e salumi salumi freschi,2025-02
0141997467491,conad percorso qualita spalla di coniglio circa 300 g,Conad,300 g,False,SuperBuy,False,carne avicunicola,2025-02
1561947598691,colleantico  campania greco i. g . t 750 ml,,750 ml,False,HyperMarket,False,wine,2025-02
1353764330355,skipper mirtillo mix,,,False,SuperBuy,False,"acqua, bevande, alcolici | succhi di frutta",2025-02
1537803751778,barbadillo cream sherry  75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,2025-02
1557024022899,santero 958 bellini + cup,,,False,CoopNord,True,wine,2025-02
0523372918128,pesche nettarine gialle italia cal. aa cat. i,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0250712964963,conad freschi & convenienti bresaola della valtellina i.g.p. 90 g,Conad,90 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0409937935459,clementine foglia 2/3 calabria it.i,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0206934419824,pancetta cub.dolce beretta gr.75 x2,,,False,HyperMarket,True,formaggi e salumi salumi confezionati,2025-02
0206455917168,prosc.cotto a.q.m.doro riva 120g,,120 g,False,HyperMarket,True,formaggi e salumi salumi confezionati,2025-02
0557368450416,pesche gialle cat.i cal.aa orig.italia,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0433820608877,mandarini senza semi cat.i cal.1 orig.spagna,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0582951267942,f&v pesca bianca di bivona cl a al kg,F&v,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0789150003565,mix uva orig.varia,,,False,CoopNord,False,ortofrutta frutta e vegetali secchi,2025-02
0911257320034,broccoletti rapi umbria it.i cat.,,,False,SuperBuy,False,ortofrutta verdure,2025-02
1366492679785,innocent apple juice 1.35 ltr,Innocent,,False,SuperBuy,True,chilled fruit juice & smoothie,2025-02
1170549008227,conad verso natura bio fagioli borlotti biologici 300 g,Conad,300 g,True,SuperBuy,False,ortofrutta legumi e cereali,2025-02
1227042730339,carrefour extra tuna fillets in olive oil  200g,Carrefour,200 g,False,CoopNord,False,tins cans & packets,2025-02
1578802641520,prosecco asolo superiore extra brut docg,,,False,CoopNord,False,"vini, birra e liquori | spumanti e champagne",2025-02
0256937078637,mortadella tagliere d/tradizioni,,,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0905889216355,conad percorso qualita cuori di carciofo moretto italia 300 g,Conad,300 g,False,DiscountOra,False,ortofrutta verdure,2025-02
0277924778355,salame napoli franchi,,,False,HyperMarket,False,formaggi e salumi salumi freschi,2025-02
0431009892961,arance navel cat.i cal.5 orig.sudafrica,,,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
0762029623659,kiwi cat.i cal.135-145 orig.italia,,,False,DiscountOra,True,ortofrutta frutta fresca,2025-02
0347750709608,hamburger di vitello x4 csx6 cem,,,False,SuperBuy,False,carne bovina,2025-02
0501861629795,"conad percorso qualita mele fuji italia cal. 70/75 2,00 kg",Conad,2 kg,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0541066439280,prugne nere black s.africa 3x4 ict,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1559617225075,santero prosecco twist extra dry 75cl,,75 cl,False,CoopNord,False,wine cellar | wine,2025-02
0838623737206,ventura bbmix sprint 150 g,,150 g,False,CoopNord,False,ortofrutta frutta e vegetali secchi,2025-02
0194443315555,capretto intero,,,False,SuperBuy,False,carne ovi-caprina,2025-02
0539378031984,pesche gialle cal.aa italia i cat.,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1123493238627,colfiorito misto di legumi 400 g,Colfiorito,400 g,False,DiscountOra,False,ortofrutta legumi e cereali,2025-02
0589566003571,sapori & dintorni conad melannurca campana rossa del sud igp italia cal. 65/70 500 g,Sapori,500 g,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0849940946787,conad anacardi tostati e salati 200 g,Conad,200 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
0149647841138,rolle di vitello,,,False,SuperBuy,False,carne bovina,2025-02
0164566277473,"amadori il campese tagliata di petto di pollo campese 0,300 kg",Amadori,0.3 kg,False,SuperBuy,False,carne avicunicola,2025-02
0435706879075,clementine senza semi cat.i cal.2 orig.italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1598385658215,garganega muller thurgau igt,,,False,HyperMarket,False,"vini, birra e liquori | vini",2025-02
0749415137643,kiwi hayward italia cal. 85/100 1000 g percorso qualita conad,,1000 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1167737534307,conad lenticchie rosse piccole 400 g,Conad,400 g,False,DiscountOra,False,ortofrutta legumi e cereali,2025-02
0179845129584,petto di pollo sottile,,,False,DiscountOra,False,carne avicunicola,2025-02
1346214830450,"rio d'oro fruchtsaft 2 l, orange",Rio,2 l,False,SuperBuy,False,saft & nektar,2025-02
0279945816419,casa modena gran goloso salame rustico 80 g,Casa,80 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
0927555459187,spinaci orig.italia,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0349701605731,carne simmenthal meno sale gr.90 x3,,,False,DiscountOra,False,scatolame carne in gelatina,2025-02
1219527121519,ortoromi radicchio rosso 175 g,,175 g,False,DiscountOra,False,ortofrutta verdure,2025-02
0270357090147,conad prosciutto cotto di alta qualita circa 7 kg,Conad,7 kg,False,HyperMarket,False,formaggi e salumi salumi freschi,2025-02
0490091072097,arance lanelate 3/4 or.italia i cat,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0246504761187,conad salame milano 60 g,Conad,60 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
1073315292774,f&v melanzana nera i  categoria,F&v,,False,SuperBuy,False,ortofrutta verdure,2025-02
0234419128163,conad mortadella bologna igp 500 g,Conad,500 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
1012546051952,pomodoro datterino nickel free gr 250 italia i categoria,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0155623661933,macinato per ragu' di bovino adulto,,,False,SuperBuy,False,carne bovina,2025-02
1588511777132,la polenza cinque terre doc 750 ml,La,750 ml,False,DiscountOra,False,"acqua, bevande, alcolici | vini",2025-02
0114342241648,percorso qualita macinato di vitello conad,Percorso,,False,SuperBuy,False,carne bovina,2025-02
0723707169131,kiwi i 125-135 nzl vs.500g zespri,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1087283152752,pomodori datterino italia i cat.,,,False,DiscountOra,True,ortofrutta verdure,2025-02
0218411446625,aia aequilibrium fior di mediterraneo petto di tacchino con erbette provenzali 120 g,Aia,120 g,False,HyperMarket,True,formaggi e salumi salumi confezionati,2025-02
0502221145185,albicocche valfrutta vass.gr 600,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0116384913251,cotenna di suino,,,False,HyperMarket,False,carne suina,2025-02
0312046791027,salsiccia picc.fette s.vincenzo 80g,,80 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0175564463980,lonza a tranci di suino .,,,False,DiscountOra,False,carne suina,2025-02
0643602024818,ribes rossi cat. i vaschetta 125g conad cile,,125 g,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
1514040701552,principato merlot delle venezie,,,False,DiscountOra,False,wine,2025-02
0262521887075,citterio tagliofresco bresaola della valtellina i.g.p. 70 g,Citterio,70 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0570853678448,pesche gialle italia cal. aaa cat. ii,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1466618544492,limone ice tea,,,False,SuperBuy,False,"acqua, bibite e succhi | bibite",2025-02
1560472111719,grand badon la garelle emilion 750ml,,750 ml,False,SuperBuy,True,wine,2025-02
1275951445609,insalata mista piu finocchio gr  200  italia i categoria ortopronto,,,False,CoopNord,False,ortofrutta verdure,2025-02
1249747032422,finocchio julienne ivi 250g,,250 g,False,CoopNord,False,ortofrutta verdure,2025-02
0139433142627,cappello del prete  / bovino adulto,,,False,DiscountOra,False,carne bovina,2025-02
1487109090676,tea green limone,,,False,HyperMarket,False,"caffè, tea e zucchero | tea e infusi",2025-02
1522004713324,louis eschenauer medoc,,,False,CoopNord,False,wine,2025-02
0105019050356,tasca di vitello da farcire .,,,False,HyperMarket,True,carne bovina,2025-02
0842762799469,misto salato 100 g,,100 g,False,DiscountOra,False,ortofrutta frutta secca,2025-02
0792834770549,uva nera cardinal italia 3x4 i cat,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1584514046316,la valette wine gift pack,La,,False,SuperBuy,False,wine,2025-02
0324778842467,carne in gelatina conad gr.90 x6,,,False,DiscountOra,False,scatolame carne in gelatina,2025-02
0906270236265,ins.iceberg cpq 400g italia icat,,400 g,False,SuperBuy,False,ortofrutta verdure,2025-02
1012459566448,"percorso qualita pomodoro costoluto italia cat. ""i"" 400 g sapori & idee conad",Percorso,400 g,False,SuperBuy,True,ortofrutta verdure,2025-02
0163585300838,filetto di vitello .,,,False,HyperMarket,False,carne bovina,2025-02
0866734844519,granella di mandorle 40 g,,40 g,False,CoopNord,True,ortofrutta frutta secca,2025-02
0969511387426,"""asparagi v.""""i""""10-16 ita mz.500g""",,500 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0266410821987,citterio sofficette salame di milano l'originale 60 g,Citterio,60 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0209174145392,pancetta a fette di suino,,,False,DiscountOra,True,carne suina,2025-02
1341252060777,innocent tropical defence,Innocent,,False,DiscountOra,True,juices,2025-02
0578874568301,m.fuji melinda 70/75 vas.650g it.ic,,650 g,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
1063054423408,peperoni gialli/rossi italia i cat.,,,False,CoopNord,False,ortofrutta verdure,2025-02
0337957506423,wurstel wuberone di pollo 250g,,250 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0834520518499,"conad mix croccante semi di zucca, semi di girasole, anacardi, noci, mandorle pelate 400 g",Conad,400 g,False,HyperMarket,False,ortofrutta frutta secca,2025-02
0576705755491,ciliege cile cal.jumbo i cat,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0293738910067,sapori & dintorni conad guanciale 100 g,Sapori,100 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
1508169376099,castelli cielo chardonnay veneto,,,False,SuperBuy,False,wine,2025-02
0591214208368,pere abate cal.65/70 cpq it.i cat.,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
