gtin,name,brand,pack_size,is_organic,banner,is_promo,retailer_category,coicop_code,coicop_title,first_seen_month
1360783905123,carrefour bio spremuta arance,Carrefour,,True,CoopNord,True,juices,01.2.1.0,Fruit and vegetable juices,2025-01
0916972030511,/*cicoria tagliata a mazzo ita.i ca,,,False,DiscountOra,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0969439979113,insalata iceberg cpq gr 400 germania i categoria,,,False,HyperMarket,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0456207380844,limoni siracusa igp valfr.gr.400,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0944713569651,sedano verde origine italia,,,False,DiscountOra,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0543951091056,pesca bianca cpq cat.i cal.a orig.italia,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1399453482346,just blackcurrant 1ltr,,,False,CoopNord,False,drinks | squashes | fruit & milk squashes,01.2.1.0,Fruit and vegetable juices,2025-01
0439279288163,conad verso natura bio arance tarocco italia cal. 5/7 1 kg,Conad,1 kg,True,SuperBuy,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
1447097763700,twining infuse freddo mango/arancia/frutto della passione,,,False,SuperBuy,False,infusi,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0773770471787,kiwi hay. i 105-115 ita cpq,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
0589786412397,mela envy 75/80 vas.800g ita.ict,,800 g,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0252558207586,bresaola punta d'anca igp s&d,,,False,HyperMarket,False,formaggi e salumi salumi freschi,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
1470205555059,san benedetto ice tea peach zero 1.5ltr,San,,False,SuperBuy,False,drinks | ice tea | ice tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0508828499041,albicocche cal 40/45 kg 1 italia i categoria,,45 kg,False,SuperBuy,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0449481232993,arance lane late italia cal. 4 cat. i,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
1484260526452,ty-phoo gold tea  80 pcs.,,,False,SuperBuy,False,tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
1461564138850,belte lemon 50cl,,50 cl,False,DiscountOra,False,drinks | ice tea | ice tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
1352960805232,pascual bi frutas tropical,,,False,SuperBuy,True,juices,01.2.1.0,Fruit and vegetable juices,2025-01
1356826161776,primia succo di frutta ace 600 ml,Primia,600 ml,False,HyperMarket,True,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,Fruit and vegetable juices,2025-01
1246427566434,bietola lessata la campagnola,,,False,CoopNord,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0164443132259,capretto in parti,,,False,HyperMarket,True,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0261876734323,sapori & dintorni conad bresaola della valtellina i.g.p. punta d'anca,Sapori,,False,DiscountOra,False,formaggi e salumi salumi stagionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
1464216357733,"estathe' estathe al limone 1,5 lt",,1.5 l,False,DiscountOra,True,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0447591497571,"conad percorso qualita limoni femminello italia calibro 5 0,500 kg",Conad,0.5 kg,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0566020943213,mele red delicius s&d cat.i cal.85-90 orig.italia,,,False,SuperBuy,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0325003968103,g.r.salsiccia picc. stag. s/v,,,False,DiscountOra,True,formaggi e salumi salumi freschi,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0165600979316,tagliata di bovino adulto con guarnizione di rosmarino,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0210580089200,pancetta piacentina dop sapori & dintorni conad,,,False,DiscountOra,False,formaggi e salumi salumi stagionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
1193577766252,lenticchie rosse piccole 400 g conad,,400 g,False,DiscountOra,False,ortofrutta legumi e cereali,01.1.7.6,Pulses,2025-01
0437663547756,limoni igp italia i cat,,,False,CoopNord,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0983483208034,bietole orig.italia,,,False,DiscountOra,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0320644213107,salsiccia catenella bianca menotti,,,False,SuperBuy,True,formaggi e salumi salumi freschi,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0431406364262,f&v arance navel ct i al kg,F&v,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0199215974252,lombatina di vitello,,,False,HyperMarket,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0239174613363,salame napoli dolce galbani,,,False,DiscountOra,False,formaggi e salumi salumi freschi,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
1361641484136,"hohes c multivitaminsaft 1,5 l",,1.5 l,False,HyperMarket,False,saft & nektar,01.2.1.0,Fruit and vegetable juices,2025-01
1397557256547,carrefour peach juice 3x,Carrefour,,False,DiscountOra,True,juices,01.2.1.0,Fruit and vegetable juices,2025-01
1263110731120,pedon i pronti ceci 250 g,,250 g,False,CoopNord,True,ortofrutta legumi e cereali,01.1.9.1,Ready-made food,2025-01
0392108157281,"aia valdostana cotoletta di filetti di pollo con scamorza affumicata 0,200 kg",Aia,0.2 kg,False,HyperMarket,False,carne confezionata,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0296938954083,cubetti di guanciale beretta,,,False,HyperMarket,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0939496527465,indivia belga cat. i vassoio 500g francia,,500 g,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0963103839849,indivia belga cat. i vassoio da 500g francia,,500 g,False,DiscountOra,True,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0508265944429,mele golden melinda vss ita ct.i,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1517110196323,chateau la tuilerie du puy,,,False,CoopNord,True,wine,02.1.2.1,Wine from grapes,2025-01
0583946671472,pesca di leonforte igp a sicil.ic,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1392503402866,rauch bravo red orange juice,Rauch,,False,SuperBuy,False,juices,01.2.1.0,Fruit and vegetable juices,2025-01
1539206699885,mcguigan black label chardonnay 75cl,,75 cl,False,DiscountOra,False,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-01
0506881883504,pere abate it cti 55/65  kg1,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1199811260784,piselli decorticati bio 500g,,500 g,True,CoopNord,False,ortofrutta legumi e cereali,01.1.7.6,Pulses,2025-01
0529510645104,pesche gialle cal.a/aa it.ii cat,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0562543023469,mele golden italia cal. 70/75 cat. i vassoio 650g melinda,,650 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0592361121136,pere coscia cat.i cal.50+ orig.italia,,,False,SuperBuy,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0528476680035,conad percorso qualita mele pinova italia cal. 70/75 2000 g,Conad,2000 g,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0528002994023,golden i 85-90 ita s&d igp venosta,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0321687855463,giravolte fingerfood bocconcini di patate con speck e formaggio 170 g,,170 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
1253343602038,vell.carciofi 620g conad v.n.veg,,620 g,False,CoopNord,True,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0362184071539,salsiccia dolce galbanetto gr.280,,,False,CoopNord,True,formaggi e salumi salumi confezionati,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0429575481187,conad percorso qualita limoni eureka sud africa cal. 4 500 g,Conad,500 g,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0820151595373,mandorle a fette 30 g,,30 g,False,CoopNord,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
0464527041121,"arance valencia kg1,5 conad p.q.",,,False,SuperBuy,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
0361153053043,salsiccia o  salamino cem .,,,False,SuperBuy,False,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
1566134466404,don garcia sangria 1.5ltr,,,False,CoopNord,False,drinks | wine | dessert wine,02.1.2.1,Wine from grapes,2025-01
0558343235427,conad percorso qualita nettarine gialle big bang italia cal. b 1000 g,Conad,1000 g,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0593456891248,pesca gialla cat i cal aaa orig.ita,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0124661550946,bocconcini di vitello (vitellina) takeaway,,,False,HyperMarket,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1010620749680,pomodoto marzanino obl gr 400 valfrutta italia i categoria,,,False,CoopNord,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0343530434403,conad bocconcini panati di pollo 300 g,Conad,300 g,False,SuperBuy,True,carne avicunicola,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0399046799720,hamburger di agnello gr.160,,,False,DiscountOra,False,carne ovi-caprina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0525198822768,percorso qualita mele golden delicious italia cal. 75/80 cat. l conad,Percorso,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1583052563812,delicata classic collection landini vermentino,,,False,DiscountOra,False,wine,02.1.2.1,Wine from grapes,2025-01
1329600191853,multifrutti senza zuccheri aggiunti,,,False,SuperBuy,False,"acqua, bibite e succhi | succhi",01.2.1.0,Fruit and vegetable juices,2025-01
0985558949481,ins.iceberg 400g or.olanda cpq icat,,400 g,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
1362165521523,sterilgarda juice  pear juice,,,False,CoopNord,False,juices,01.2.1.0,Fruit and vegetable juices,2025-01
1068749047152,peperone corno di capra,,,False,CoopNord,False,ortofrutta legumi e cereali,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0371848028520,hamburger di bovino adulto,,,False,CoopNord,False,carne bovina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0247699567982,negroni salame milano 100 g,,100 g,False,DiscountOra,True,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0563617779555,"conad verso natura bio mele golden delicious italia cal. 65/75 0,800 kg",Conad,0.8 kg,True,SuperBuy,False,ortofrutta frutta e verdure biologiche,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0800894660451,conad verso natura bio anacardi biologici 30 g,Conad,30 g,True,SuperBuy,False,ortofrutta frutta e verdure biologiche,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
0557618615664,pere decana cal. 80/85 cat. i paesi bassi,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1305503618665,innocent orange juice bits 1.35l,Innocent,1.35 l,False,SuperBuy,False,drinks | smoothies & juice drinks | chilled fresh fruit juice,01.2.1.0,Fruit and vegetable juices,2025-01
1500734194793,il baluardo lambrusco grasparossa di castelvetro doc 750 ml,Il,750 ml,False,SuperBuy,False,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-01
0301880525171,salsiccia cinghiale norcia lanzi,,,False,CoopNord,True,formaggi e salumi salumi confezionati,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0577582112109,mele evelina 75/80 vass 750g it.ict,,750 g,False,SuperBuy,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1392569309539,cappy apple juice 33ml,,33 ml,False,HyperMarket,False,juices & smoothies,01.2.1.0,Fruit and vegetable juices,2025-01
1255832013164,lattughino 125 g percorso qualita conad,,125 g,False,SuperBuy,True,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0120027600739,costolette agnello,,,False,HyperMarket,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0527821231472,pere abate cpq cat.i cal.70-75 orig.italia,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0165604090735,ossobuco di bovino adulto,,,False,DiscountOra,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1596681544045,mateus rose 750 ml,,750 ml,False,DiscountOra,False,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-01
0157876287860,tagliata di vitello,,,False,SuperBuy,True,carne altre specie,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1573283697014,valdo cartizze valdobbiadene superiore doc 750 ml,,750 ml,False,DiscountOra,True,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,Wine from grapes,2025-01
0879906336611,conad verso natura bio semi di zucca biologici 150 g,Conad,150 g,True,CoopNord,False,ortofrutta frutta e verdure biologiche,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
0588503016816,pere conference italia cal. 65/70 cat. i,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1510351996788,torre scalza chianti docg  x,,,False,DiscountOra,False,wine,02.1.2.1,Wine from grapes,2025-01
1572845638753,alamos malbec mendoza,,,False,HyperMarket,False,wine,02.1.2.1,Wine from grapes,2025-01
1582230147426,baccicchetto pinot grigio igt 750 ml,,750 ml,False,DiscountOra,False,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-01
0523126568304,pesche noci p.bianca aa it.i cat,,,False,DiscountOra,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0231397644403,speck tagliere delle tradizioni,,,False,HyperMarket,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0534611036003,"conad percorso qualita mele granny smith italia cal. 80/85 0,900 kg",Conad,0.9 kg,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0152185079650,bocconcini di bovino adulto,,,False,SuperBuy,True,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1596806775158,villa jolanda prosecco extra dry,,,False,DiscountOra,True,wine,02.1.2.1,Wine from grapes,2025-01
0984272537970,rad.cicorino grumolo vs.100g,,100 g,False,HyperMarket,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0136844070246,fettine di spalla vitello,,,False,DiscountOra,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0576074923875,conad percorso qualita pesche bianche maria bianca italia cal. b 1000 g,Conad,1000 g,False,CoopNord,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0102633867622,filettino di pollo intero,,,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1209688210281,iceberg 200gr i freschi sapori,,200 g,False,SuperBuy,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0870642936417,arachidi salate tostate gemme di bonta,,,False,CoopNord,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
0756124495477,uva bianca s/semi 500g cile icat,,500 g,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
0397734159724,luganega al finocchietto pf 370g,,370 g,False,DiscountOra,False,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0163307083120,petto di tacchino a fette sottili al kg,,,False,SuperBuy,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0141096202598,filetto di petto di pollo,,,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1567495144803,cusumano nero d'avola igt 750 ml,,750 ml,False,DiscountOra,False,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-01
0840475041635,conad verso natura bio pistacchi biologici 150 g,Conad,150 g,True,SuperBuy,False,ortofrutta frutta e verdure biologiche,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
1098692535910,f&v melanzana viola ct i al kg,F&v,,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0342859665768,hamburger di vitello,,,False,CoopNord,False,carne bovina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
1089563282797,melanzane lunghe italia cat. i,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
1435820656500,"twining infuso camomilla, miele e vaniglia 20 filtri",,,False,HyperMarket,False,infusi,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
1227180835172,diamir tina pouch 085 grms,,,False,CoopNord,False,tins cans & packets,01.1.9.1,Ready-made food,2025-01
1429331713396,teekanne bio calm & relax x20,,,True,CoopNord,True,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0978039919457,asparagi coltivati 500g italia ic,,500 g,False,SuperBuy,True,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0844827725667,conad arachidi tostate e salate 300 g,Conad,300 g,False,CoopNord,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
1571792513398,villa al cortile brunello di montalcino,,,False,HyperMarket,False,wine,02.1.2.1,Wine from grapes,2025-01
1091534835053,melanzane nere,,,False,HyperMarket,True,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
1241210451810,bonduelle lattughino 90 g,Bonduelle,90 g,False,SuperBuy,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0980825122409,insalata indivia belga francia  gr 500,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0540645320048,pesche bianche cal.a italia i cat,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1161321725292,lenticchie piccole 400g conad,,400 g,False,DiscountOra,False,ortofrutta legumi e cereali,01.1.7.6,Pulses,2025-01
0736315915629,meloni retati orig.italia,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
0381365827427,cordon bleu conad conf.x2 245 g,,245 g,False,HyperMarket,True,carne avicunicola,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
1036833312099,cetrioli ita cpq vassoio 600g,,600 g,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0113222303587,conad percorso qualita allevato senza uso di antibiotici tagliata di petto di pollo 400 g,Conad,400 g,False,DiscountOra,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0213746534243,conad pancetta dolce cubetti 2 x 100 g,Conad,100 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0171199528803,conad percorso qualita petto di pollo a fette sottili,Conad,,False,DiscountOra,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1063024381808,pomodoro oblungo verde italia cal. 47/57 cat. i,,,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0243356139891,"sapori & dintorni conad prosciutto di parma dop stagionatura minima 18 mesi 0,120 kg",Sapori,0.12 kg,False,SuperBuy,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
1544890755444,tinto   de toro,,,False,CoopNord,False,wine,02.1.2.1,Wine from grapes,2025-01
0367423818099,salsiccia macinata  montagna,,,False,SuperBuy,False,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
1362325563747,capri-sonne orange juice 200ml,,200 ml,False,SuperBuy,False,juices & smoothies,01.2.1.0,Fruit and vegetable juices,2025-01
0184919445356,lonza in trancio di suino,,,False,HyperMarket,True,carne suina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0531301483885,"mele gala italia cal.70/75 0,600 kg verso natura conad",,0.6 kg,True,DiscountOra,False,ortofrutta frutta e verdure biologiche,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
1404849940836,dilmah teabags premium box 100pcs.,,,False,DiscountOra,False,tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
1547490540135,gran sud syrah 1ltr,,,False,DiscountOra,False,wine,02.1.2.1,Wine from grapes,2025-01
1216246540131,cottin tavola ortaggi grigliati zucchine grigliate 250 g,Cottin,250 g,False,SuperBuy,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
1004224579440,pomodoro torpedino rosso gr 400 italia i categoria,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0775918463339,kiwi z.gold 80/90 gr.500 vassoio,,90 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
0287064067954,rosa dell'angelo prosciutto crudo 30 mesi,,,False,HyperMarket,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0218007806307,capocollo piccante,,,False,HyperMarket,False,formaggi e salumi salumi freschi,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0873876553060,del monte pineapple slices in juice 565g,,565 g,False,SuperBuy,False,tins cans & packets,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
1599690768758,vinum merum bellamar gutturnio classico superiore doc 750 ml,,750 ml,False,CoopNord,True,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-01
0884406105462,ventura mix 250 g,,250 g,False,CoopNord,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
0978374787427,cavolo+broccolo ivi 500g,,500 g,False,HyperMarket,True,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0768325774945,angurie mini italia cat. i,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
0549551330401,albicocche italia cal. 50+ cat. i,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0770736753003,kiwi italia cest.kg.1 85/95(33)i ct,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-01
1541446937190,fruity hugo pear 75cl,,75 cl,False,DiscountOra,False,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-01
0398535360378,zwan 8 chicken hotdogs 720 grms,,,False,CoopNord,True,tins cans & packets,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-01
0440765735521,"arance navel cal.5/6 kg.1,5 spa.ict",,6 kg,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
1511763992931,caleo inzolia terre siciliane 750ml,,750 ml,False,CoopNord,True,wine,02.1.2.1,Wine from grapes,2025-01
1006796924282,"zucchine bio italia cal. 14-21 cm 0,700 kg verso natura conad",,0.7 kg,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
0410087942509,mandarini i  1-2 s.s.ita,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-01
1054558361190,f&v pomodoro oblungo verde it ii nc al kg,F&v,,False,CoopNord,True,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
1042067211619,cetrioli italia ii categoria  bio gr 500,,,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-01
1487666151798,"vicentini tisana mago merlino liquirizia,anice e finocchio",,,False,HyperMarket,False,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0121114335587,capretto  a meta,,,False,DiscountOra,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
0987304702817,asparagi verdi italia cal. 10/16 cat. i conf. 500g,,500 g,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0961996822883,cavoletti puglia birolli 300g,,300 g,False,HyperMarket,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
0183743807843,capra in parti   ,,,False,SuperBuy,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-01
1421668833651,sir winston zenzero & arancia te verde,,,False,HyperMarket,False,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-01
0515857842531,ciliege italia vaschetta gr 250 i categoria,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-01
0953138667875,cicoria corta cat.i cal.100 orig.italia,,,False,HyperMarket,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-01
1292811241827,cavoletti bruxel.c.vapore tura 250g,,250 g,False,CoopNord,True,ortofrutta verdure,01.1.9.1,Ready-made food,2025-01
0262445691251,salame felino cavalier boschi,,,False,SuperBuy,False,formaggi e salumi salumi stagionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-01
0870075529825,arachidi tost.n/salate gemme bont,,,False,HyperMarket,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-01
